ID,Identifier,Title,Description,Repository,Sequence,Taxonomy,Sub Skills,Purpose,Enable Feedback,Is Atomic,Gradient,Group Name,Content Ids,Instruction Text,Status,Is Active,X ID,Created By,V,Updated By,Created At,Updated At
684bc41d6f68cf62dcaee5dd,bb4f228a-6334-4326-a260-6ef92d20dcf8,"{""en"":""Sub_FF_2.1D - (3 to 4)_Set 8""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",8,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""5dfd1e67-eb28-44ac-be77-9abae4dfaa38"",""name"":{""en"":""1D - 1 to 4""}},""l3_skill"":[{""identifier"":""0b9bd04f-3c60-4262-89a0-ab8b75045e4f"",""name"":{""en"":""1D - (3 to 4)""},""_id"":""684aac5518557ef7da61211c""}],""_id"":""684bc41d6f68cf62dcaee5df""}",[],FF_Practice,true,false,G1,1,,,live,true,qs_sub_ff_008,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee5e2,308cb4fd-92ff-444a-ad1e-8e9315602a52,"{""en"":""Sub_FF_2.1D - (3 to 4)_Set 9""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",9,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""5dfd1e67-eb28-44ac-be77-9abae4dfaa38"",""name"":{""en"":""1D - 1 to 4""}},""l3_skill"":[{""identifier"":""0b9bd04f-3c60-4262-89a0-ab8b75045e4f"",""name"":{""en"":""1D - (3 to 4)""},""_id"":""684aac5518557ef7da61211c""}],""_id"":""684bc41d6f68cf62dcaee5e4""}",[],FF_Worksheet,true,false,G1,1,,,live,true,qs_sub_ff_009,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee5e7,450a4f0a-9103-4d4c-8fdc-8782f01bf5d3,"{""en"":""Sub_FF_2.1D - (3 to 4)_Set 10""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",10,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""5dfd1e67-eb28-44ac-be77-9abae4dfaa38"",""name"":{""en"":""1D - 1 to 4""}},""l3_skill"":[{""identifier"":""0b9bd04f-3c60-4262-89a0-ab8b75045e4f"",""name"":{""en"":""1D - (3 to 4)""},""_id"":""684aac5518557ef7da61211c""}],""_id"":""684bc41d6f68cf62dcaee5e9""}",[],FF_Practice,true,false,G1,1,,,live,true,qs_sub_ff_010,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee5ec,4f1b06f9-0457-46cf-b459-1e4f3873c6cf,"{""en"":""Sub_FF_2.1D - (3 to 4)_Set 11""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",11,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""5dfd1e67-eb28-44ac-be77-9abae4dfaa38"",""name"":{""en"":""1D - 1 to 4""}},""l3_skill"":[{""identifier"":""0b9bd04f-3c60-4262-89a0-ab8b75045e4f"",""name"":{""en"":""1D - (3 to 4)""},""_id"":""684aac5518557ef7da61211c""}],""_id"":""684bc41d6f68cf62dcaee5ee""}",[],FF_Worksheet,true,false,G1,1,,,live,true,qs_sub_ff_011,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee5f1,78c57baa-5869-4b4b-92c3-cd73e95a6d1d,"{""en"":""Sub_FF_2.1D - (3 to 4)_Set 12""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",12,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""5dfd1e67-eb28-44ac-be77-9abae4dfaa38"",""name"":{""en"":""1D - 1 to 4""}},""l3_skill"":[{""identifier"":""0b9bd04f-3c60-4262-89a0-ab8b75045e4f"",""name"":{""en"":""1D - (3 to 4)""},""_id"":""684aac5518557ef7da61211c""}],""_id"":""684bc41d6f68cf62dcaee5f3""}",[],FF_Practice,true,false,G1,1,,,live,true,qs_sub_ff_012,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee5f6,0d41fb17-ba66-4fab-9e22-5d724453c5c5,"{""en"":""Sub_FF_2.1D - (3 to 4)_Set 13""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",13,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""5dfd1e67-eb28-44ac-be77-9abae4dfaa38"",""name"":{""en"":""1D - 1 to 4""}},""l3_skill"":[{""identifier"":""0b9bd04f-3c60-4262-89a0-ab8b75045e4f"",""name"":{""en"":""1D - (3 to 4)""},""_id"":""684aac5518557ef7da61211c""}],""_id"":""684bc41d6f68cf62dcaee5f8""}",[],FF_Worksheet,true,false,G1,1,,,live,true,qs_sub_ff_013,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee5fb,d2a58ced-acc8-464c-8276-dec261a566ec,"{""en"":""Sub_FF_2.1D - (3 to 4)_Set 14""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",14,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""5dfd1e67-eb28-44ac-be77-9abae4dfaa38"",""name"":{""en"":""1D - 1 to 4""}},""l3_skill"":[{""identifier"":""0b9bd04f-3c60-4262-89a0-ab8b75045e4f"",""name"":{""en"":""1D - (3 to 4)""},""_id"":""684aac5518557ef7da61211c""}],""_id"":""684bc41d6f68cf62dcaee5fd""}",[],FF_Practice,true,false,G1,1,,,live,true,qs_sub_ff_014,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee600,a3724fc8-0f6b-436e-9738-752dddeceb49,"{""en"":""Sub_FF_2.1D - (3 to 4)_Set 15""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",15,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""5dfd1e67-eb28-44ac-be77-9abae4dfaa38"",""name"":{""en"":""1D - 1 to 4""}},""l3_skill"":[{""identifier"":""0b9bd04f-3c60-4262-89a0-ab8b75045e4f"",""name"":{""en"":""1D - (3 to 4)""},""_id"":""684aac5518557ef7da61211c""}],""_id"":""684bc41d6f68cf62dcaee602""}",[],FF_Worksheet,true,false,G1,1,,,live,true,qs_sub_ff_015,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee605,35547b7f-e2aa-468e-b63f-f9ebe234f388,"{""en"":""Sub_FF_2.1D - (3 to 4)_Set 16""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",16,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""5dfd1e67-eb28-44ac-be77-9abae4dfaa38"",""name"":{""en"":""1D - 1 to 4""}},""l3_skill"":[{""identifier"":""0b9bd04f-3c60-4262-89a0-ab8b75045e4f"",""name"":{""en"":""1D - (3 to 4)""},""_id"":""684aac5518557ef7da61211c""}],""_id"":""684bc41d6f68cf62dcaee607""}",[],FF_Practice,true,false,G1,1,,,live,true,qs_sub_ff_016,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee60a,44288830-2657-4abf-8411-773adfa1454b,"{""en"":""Sub_FF_2.1D - (3 to 4)_Set 17""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",17,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""5dfd1e67-eb28-44ac-be77-9abae4dfaa38"",""name"":{""en"":""1D - 1 to 4""}},""l3_skill"":[{""identifier"":""0b9bd04f-3c60-4262-89a0-ab8b75045e4f"",""name"":{""en"":""1D - (3 to 4)""},""_id"":""684aac5518557ef7da61211c""}],""_id"":""684bc41d6f68cf62dcaee60c""}",[],FF_Worksheet,true,false,G1,1,,,live,true,qs_sub_ff_017,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee60f,a685bcdc-bad9-4cf6-9262-3116bcbfe42b,"{""en"":""Sub_FF_2.1D - (3 to 4)_Set 18""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",18,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""5dfd1e67-eb28-44ac-be77-9abae4dfaa38"",""name"":{""en"":""1D - 1 to 4""}},""l3_skill"":[{""identifier"":""0b9bd04f-3c60-4262-89a0-ab8b75045e4f"",""name"":{""en"":""1D - (3 to 4)""},""_id"":""684aac5518557ef7da61211c""}],""_id"":""684bc41d6f68cf62dcaee611""}",[],FF_Practice,true,false,G1,1,,,live,true,qs_sub_ff_018,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee614,f6de14bd-0216-4476-909f-578cc663d563,"{""en"":""Sub_FF_3.1D - (5 to 8)_Set 19""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",19,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""833428a1-308a-424a-9c65-a4d0aee272b2"",""name"":{""en"":""1D - 5 to 8""}},""l3_skill"":[{""identifier"":""767ddc43-7e04-4c72-81fe-13a3a6a11734"",""name"":{""en"":""1D - (5 to 8)""},""_id"":""684aac5518557ef7da61210e""}],""_id"":""684bc41d6f68cf62dcaee616""}",[],FF_Worksheet,true,false,G1,1,,,live,true,qs_sub_ff_019,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee619,7cc3149c-dbfa-4977-9497-83c5cca1672e,"{""en"":""Sub_FF_3.1D - (5 to 8)_Set 20""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",20,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""833428a1-308a-424a-9c65-a4d0aee272b2"",""name"":{""en"":""1D - 5 to 8""}},""l3_skill"":[{""identifier"":""767ddc43-7e04-4c72-81fe-13a3a6a11734"",""name"":{""en"":""1D - (5 to 8)""},""_id"":""684aac5518557ef7da61210e""}],""_id"":""684bc41d6f68cf62dcaee61b""}",[],FF_Practice,true,false,G1,1,,,live,true,qs_sub_ff_020,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee61e,4040da0e-e9b0-422e-b712-002bcf5aed00,"{""en"":""Sub_FF_3.1D - (5 to 8)_Set 21""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",21,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""833428a1-308a-424a-9c65-a4d0aee272b2"",""name"":{""en"":""1D - 5 to 8""}},""l3_skill"":[{""identifier"":""767ddc43-7e04-4c72-81fe-13a3a6a11734"",""name"":{""en"":""1D - (5 to 8)""},""_id"":""684aac5518557ef7da61210e""}],""_id"":""684bc41d6f68cf62dcaee620""}",[],FF_Worksheet,true,false,G1,1,,,live,true,qs_sub_ff_021,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee623,847f9388-6a00-43d1-81c4-f9e6bb182f57,"{""en"":""Sub_FF_3.1D - (5 to 8)_Set 22""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",22,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""833428a1-308a-424a-9c65-a4d0aee272b2"",""name"":{""en"":""1D - 5 to 8""}},""l3_skill"":[{""identifier"":""767ddc43-7e04-4c72-81fe-13a3a6a11734"",""name"":{""en"":""1D - (5 to 8)""},""_id"":""684aac5518557ef7da61210e""}],""_id"":""684bc41d6f68cf62dcaee625""}",[],FF_Practice,true,false,G1,1,,,live,true,qs_sub_ff_022,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
684bc41d6f68cf62dcaee628,fd000863-88c2-40e0-88ff-363ea54f7a8f,"{""en"":""Sub_FF_3.1D - (5 to 8)_Set 23""}","{""en"":""""}","{""identifier"":""d8d0b0b7-5938-42e2-8393-001919b140c3"",""name"":{""en"":""AML_b""},""_id"":""68498c36cd293e78f449ea58""}",23,"{""board"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f"",""name"":{""en"":""CBSE""}},""class"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e4248"",""name"":{""en"":""class-one"",""hi"":""एक "",""kn"":""ಒಂದು""}},""l1_skill"":{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334v"",""name"":{""en"":""Subtraction"",""hi"":""घटाव"",""kn"":""ಹೊರಲಾಗುವುದು"",""or"":""ଫେଡାଣ""}},""l2_skill"":[{""identifier"":""9b50a7e7-fdec-4fd7-bf63-84b3e62e334f-6"",""name"":{""en"":""1-digit Subtraction"",""hi"":""1-अंक घटाव"",""kn"":""1-ಅಂಕದ ಹೊಡೆದು ಹಾಕಿ""},""_id"":""68498c41cd293e78f449ea76""}],""l2_5_skill"":{""identifier"":""833428a1-308a-424a-9c65-a4d0aee272b2"",""name"":{""en"":""1D - 5 to 8""}},""l3_skill"":[{""identifier"":""767ddc43-7e04-4c72-81fe-13a3a6a11734"",""name"":{""en"":""1D - (5 to 8)""},""_id"":""684aac5518557ef7da61210e""}],""_id"":""684bc41d6f68cf62dcaee62a""}",[],FF_Worksheet,true,false,G1,1,,,live,true,qs_sub_ff_023,system,0,,"June 13, 2025, 6:24 AM","June 13, 2025, 6:24 AM"
